date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,375.0,0.358
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Maize,KG,actual,Retail,RWF,283.33,0.2705
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Maize flour,KG,actual,Retail,RWF,486.67,0.4646
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,502.5,0.4797
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Potatoes,KG,actual,Retail,RWF,70.0,0.0668
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.2386
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,879.17,0.8393
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Rice (local),KG,actual,Retail,RWF,650.0,0.6205
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Sorghum,KG,actual,Retail,RWF,430.0,0.4105
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.7183
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2000.0,1.9092
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,miscellaneous food,Salt,KG,actual,Retail,RWF,358.33,0.3421
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,miscellaneous food,Sugar,KG,actual,Retail,RWF,824.0,0.7866
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,oil and fats,Oil,L,actual,Retail,RWF,1500.0,1.4319
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,oil and fats,Oil (palm),L,actual,Retail,RWF,1600.0,1.5274
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,466.88,0.4457
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.1909
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,80.0,0.0764
2019-05-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.2386
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,364.0,0.3475
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Maize,KG,actual,Retail,RWF,300.0,0.2864
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Maize flour,KG,actual,Retail,RWF,511.11,0.4879
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.1432
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,831.25,0.7935
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Rice (local),KG,actual,Retail,RWF,628.75,0.6002
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1000.0,0.9546
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Sorghum,KG,actual,Retail,RWF,316.67,0.3023
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,miscellaneous food,Salt,KG,actual,Retail,RWF,360.0,0.3437
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,miscellaneous food,Sugar,KG,actual,Retail,RWF,980.0,0.9355
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,oil and fats,Oil,L,actual,Retail,RWF,1633.33,1.5592
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,oil and fats,Oil (palm),L,actual,Retail,RWF,1500.0,1.4319
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,315.71,0.3014
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Bananas,KG,actual,Retail,RWF,185.0,0.1766
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.0955
2019-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.2864
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Cassava,KG,actual,Retail,RWF,150.0,0.1432
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Maize,KG,actual,Retail,RWF,350.0,0.3341
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Maize flour,KG,actual,Retail,RWF,600.0,0.5728
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Potatoes,KG,actual,Retail,RWF,100.0,0.0955
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Rice (local),KG,actual,Retail,RWF,650.0,0.6205
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2500.0,2.3865
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,miscellaneous food,Salt,KG,actual,Retail,RWF,350.0,0.3341
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,0.9546
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,oil and fats,Oil,L,actual,Retail,RWF,1500.0,1.4319
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,oil and fats,Oil (palm),L,actual,Retail,RWF,1300.0,1.241
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,350.0,0.3341
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,150.0,0.1432
2019-06-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,100.0,0.0955
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,391.67,0.3739
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Maize,KG,actual,Retail,RWF,296.0,0.2826
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Maize flour,KG,actual,Retail,RWF,516.67,0.4932
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Potatoes,KG,actual,Retail,RWF,134.0,0.1279
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.2386
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,800.0,0.7637
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Rice (local),KG,actual,Retail,RWF,612.86,0.585
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,691.67,0.6603
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Sorghum,KG,actual,Retail,RWF,437.5,0.4176
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1933.33,1.8456
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,miscellaneous food,Salt,KG,actual,Retail,RWF,326.67,0.3118
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,miscellaneous food,Sugar,KG,actual,Retail,RWF,940.0,0.8973
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,oil and fats,Oil,L,actual,Retail,RWF,1600.0,1.5274
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,oil and fats,Oil (palm),L,actual,Retail,RWF,1200.0,1.1455
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,358.57,0.3423
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,vegetables and fruits,Bananas,KG,actual,Retail,RWF,143.0,0.1365
2019-06-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Cassava,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,325.0,0.3102
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Maize,KG,actual,Retail,RWF,285.0,0.2721
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Maize flour,KG,actual,Retail,RWF,538.57,0.5141
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Potatoes,KG,actual,Retail,RWF,130.0,0.1241
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.2386
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Rice (local),KG,actual,Retail,RWF,587.5,0.5608
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,685.71,0.6546
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Sorghum,KG,actual,Retail,RWF,387.5,0.3699
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,miscellaneous food,Salt,KG,actual,Retail,RWF,350.0,0.3341
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,0.9546
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,oil and fats,Oil,L,actual,Retail,RWF,1900.0,1.8137
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,405.0,0.3866
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.2386
2019-06-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,75.0,0.0716
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Cassava,KG,actual,Retail,RWF,160.0,0.1527
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,450.0,0.4296
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Maize,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Maize flour,KG,actual,Retail,RWF,492.86,0.4705
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Potatoes,KG,actual,Retail,RWF,80.0,0.0764
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,270.0,0.2577
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,855.56,0.8167
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2000.0,1.9092
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,miscellaneous food,Salt,KG,actual,Retail,RWF,366.67,0.35
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.8591
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,oil and fats,Oil,L,actual,Retail,RWF,1475.0,1.408
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,oil and fats,Oil (palm),L,actual,Retail,RWF,1600.0,1.5274
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,423.57,0.4043
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.1909
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,75.0,0.0716
2019-06-15,Western Province,Karongi,Kiziba (Camp),-2.129810094833374,29.35516929626465,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.1909
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.2386
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,416.67,0.3978
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Maize,KG,actual,Retail,RWF,305.71,0.2918
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Maize flour,KG,actual,Retail,RWF,535.45,0.5111
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,500.0,0.4773
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.1909
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,246.0,0.2348
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,850.0,0.8114
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Rice (local),KG,actual,Retail,RWF,631.82,0.6031
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1000.0,0.9546
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,cereals and tubers,Sorghum,KG,actual,Retail,RWF,300.0,0.2864
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2200.0,2.1001
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,miscellaneous food,Salt,KG,actual,Retail,RWF,366.67,0.35
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,miscellaneous food,Sugar,KG,actual,Retail,RWF,1025.0,0.9785
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,oil and fats,Oil,L,actual,Retail,RWF,1600.0,1.5274
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,oil and fats,Oil (palm),L,actual,Retail,RWF,1500.0,1.4319
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,391.43,0.3737
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Bananas,KG,actual,Retail,RWF,238.0,0.2272
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,105.0,0.1002
2019-07-15,Eastern Province,Gatsibo,Nyabiheke (Camp),-1.595354676246643,30.25930404663086,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.2864
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Cassava,KG,actual,Retail,RWF,150.0,0.1432
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Maize,KG,actual,Retail,RWF,250.0,0.2386
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Maize flour,KG,actual,Retail,RWF,550.0,0.525
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Potatoes,KG,actual,Retail,RWF,100.0,0.0955
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,233.33,0.2227
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Rice (local),KG,actual,Retail,RWF,640.0,0.6109
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,800.0,0.7637
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,cereals and tubers,Sorghum,KG,actual,Retail,RWF,350.0,0.3341
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,1.9092
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,miscellaneous food,Salt,KG,actual,Retail,RWF,350.0,0.3341
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,0.9546
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,oil and fats,Oil,L,actual,Retail,RWF,1400.0,1.3364
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,oil and fats,Oil (palm),L,actual,Retail,RWF,1400.0,1.3364
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,370.0,0.3532
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.1909
2019-07-15,Eastern Province,Kirehe,Mahama (Camp),-2.3068385124206543,30.839391708374023,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.0955
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Cassava,KG,actual,Retail,RWF,135.0,0.1289
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,362.5,0.346
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Maize,KG,actual,Retail,RWF,397.14,0.3791
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Maize flour,KG,actual,Retail,RWF,575.0,0.5489
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Maize flour (imported),KG,actual,Retail,RWF,550.0,0.525
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Potatoes,KG,actual,Retail,RWF,100.0,0.0955
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,255.0,0.2434
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,850.0,0.8114
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Rice (local),KG,actual,Retail,RWF,625.0,0.5966
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,653.33,0.6237
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,cereals and tubers,Sorghum,KG,actual,Retail,RWF,350.0,0.3341
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2100.0,2.0047
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,miscellaneous food,Salt,KG,actual,Retail,RWF,326.25,0.3114
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,miscellaneous food,Sugar,KG,actual,Retail,RWF,980.0,0.9355
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,oil and fats,Oil,L,actual,Retail,RWF,1500.0,1.4319
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,oil and fats,Oil (palm),L,actual,Retail,RWF,1225.0,1.1694
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,415.56,0.3967
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,vegetables and fruits,Bananas,KG,actual,Retail,RWF,175.0,0.1671
2019-07-15,Southern Province,Gisagara,Mugombwa (Camp),-2.6749558448791504,29.849607467651367,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,110.0,0.105
2019-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,275.0,0.2625
2019-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Maize,KG,actual,Retail,RWF,310.0,0.2959
2019-07-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.4826035499572754,29.522727966308597,cereals and tubers,Maize flour,KG,actual,Retail,RWF,530.0,0.5059
